,CreationDate,Scenery,Test,Source,Customer,Customer_ID,EndpointName,EndpointId,Group,Region,Location,AssetName,AssetTypeName,AssetPlayCount,DateHour,UniqueVisitorId,VenueDwell,Impressions,ImpMale,ImpFemale,Under_18,Age18,Age25,Age35,Age45,Age55,Age65,Happy,Sad,Anger,Surprise,Neutral,Views,AdExposure,DateLastUpdated
19,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C2,EP126,EP126,Mexico,Mexico,Puebla,Adversiting3,Image,8,2022-09-03 07:05:06,1b6eea7c-2faa-11ed-a9f1-d4619d14ead6,271.52946324936335,2,0.08269578973513492,0.9173042102648651,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,10,79.52151816157136,2022-09-03 07:09:37.529463
20,2022-09-08,Scenery 1,Test 1,Linux,Winkle,C1,EP358,EP358,Mexico,Mexico,Zacatecas,Adversiting0,Video,0,2022-09-04 12:11:55,1b6eea9a-2faa-11ed-a9f1-d4619d14ead6,666.3183926455936,3,0.7338064219616924,0.26619357803830757,0.2,0.0,0.2,0.2,0.2,0.0,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,9,80.81424165643149,2022-09-04 12:23:01.318393
21,2022-09-08,Scenery 1,Test 1,Windows,Winkle,C1,EP145,EP145,Mexico,Mexico,Distrito Federal,Adversiting5,Image,7,2022-09-06 17:31:15,1b6eeaae-2faa-11ed-a9f1-d4619d14ead6,554.6769630671456,1,0.3099947871042108,0.6900052128957892,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,2,95.41237785819075,2022-09-06 17:40:29.676963
22,2022-09-08,Scenery 1,Test 1,Windows,ABinBev,C1,EP421,EP421,Mexico,Mexico,Querétaro,Adversiting1,Video,7,2022-09-02 18:17:36,1b6eeacc-2faa-11ed-a9f1-d4619d14ead6,272.18071509629823,6,0.29624635821546486,0.7037536417845351,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0,43.799495849020616,2022-09-02 18:22:08.180715
23,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C2,EP72,EP72,Mexico,Mexico,Guerrero,Adversiting6,Video,4,2022-09-06 21:54:40,1b6eeaea-2faa-11ed-a9f1-d4619d14ead6,358.277063633049,3,0.9884474570377539,0.01155254296224606,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1,33.838202207353774,2022-09-06 22:00:38.277064
24,2022-09-08,Scenery 1,Test 1,Linux,Winkle,C2,EP462,EP462,Mexico,Mexico,Chihuahua,Adversiting6,Image,5,2022-09-03 08:08:13,1b6eeafe-2faa-11ed-a9f1-d4619d14ead6,394.51272045039946,8,0.0421721517531195,0.9578278482468805,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,2,75.17899504800607,2022-09-03 08:14:47.512720
25,2022-09-08,Scenery 1,Test 1,Windows,ABinBev,C1,EP119,EP119,Mexico,Mexico,Distrito Federal,Adversiting1,Video,4,2022-09-08 05:45:37,1b6eeb1c-2faa-11ed-a9f1-d4619d14ead6,813.0755436375513,6,0.3421180353304675,0.6578819646695325,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.25,0.25,0.0,0.25,0.25,2,131.89830595719843,2022-09-08 05:59:10.075544
26,2022-09-08,Scenery 1,Test 1,Windows,ABinBev,C1,EP84,EP84,Mexico,Mexico,Aguascalientes,Adversiting1,Image,8,2022-09-08 02:27:46,1b6eeb3a-2faa-11ed-a9f1-d4619d14ead6,734.7285546277038,0,0.1320327473700671,0.8679672526299329,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.25,9,124.10042461410677,2022-09-08 02:40:00.728555
27,2022-09-08,Scenery 1,Test 1,Windows,Winkle,C1,EP225,EP225,Mexico,Mexico,Michoacán de Ocampo,Adversiting6,Image,8,2022-09-06 14:24:47,1b6eeb4e-2faa-11ed-a9f1-d4619d14ead6,278.570687252939,3,0.7871350074607394,0.2128649925392606,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.0,0.25,0.25,0.25,0.25,1,69.01472010646928,2022-09-06 14:29:25.570687
28,2022-09-08,Scenery 1,Test 1,Windows,Winkle,C2,EP194,EP194,Mexico,Mexico,Hidalgo,Adversiting0,Image,4,2022-09-03 23:26:59,1b6eeb6c-2faa-11ed-a9f1-d4619d14ead6,341.94251893774526,5,0.2877957860947504,0.7122042139052496,0.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.5,0.5,3,41.57903095474061,2022-09-03 23:32:40.942519
29,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C2,EP463,EP463,Mexico,Mexico,Colima,Adversiting7,Image,2,2022-09-06 09:17:32,1b6eeb80-2faa-11ed-a9f1-d4619d14ead6,271.81357737871576,5,0.4600545848397316,0.5399454151602684,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0,89.6667105539828,2022-09-06 09:22:03.813577
30,2022-09-08,Scenery 1,Test 1,Linux,Winkle,C1,EP456,EP456,Mexico,Mexico,Tabasco,Adversiting8,Video,6,2022-09-01 00:01:39,1b6eeb9e-2faa-11ed-a9f1-d4619d14ead6,639.2245232970292,8,0.23264107295839664,0.7673589270416034,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10,68.34893686565144,2022-09-01 00:12:18.224523
31,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C2,EP125,EP125,Mexico,Mexico,Distrito Federal,Adversiting1,Video,2,2022-09-02 01:04:31,1b6eebbc-2faa-11ed-a9f1-d4619d14ead6,381.89303385796785,4,0.9963868945760083,0.003613105423991736,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7,87.22062025419291,2022-09-02 01:10:52.893034
32,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C1,EP42,EP42,Mexico,Mexico,Distrito Federal,Adversiting8,Video,3,2022-09-03 03:37:25,1b6eebd0-2faa-11ed-a9f1-d4619d14ead6,344.6234524346579,8,0.6181239811312541,0.3818760188687459,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.5,0.5,0.0,0.0,7,81.51673496764259,2022-09-03 03:43:09.623452
33,2022-09-08,Scenery 1,Test 1,Linux,Winkle,C1,EP472,EP472,Mexico,Mexico,San Luis Potosí,Adversiting5,Image,8,2022-09-05 08:28:11,1b6eebee-2faa-11ed-a9f1-d4619d14ead6,199.3377924653062,7,0.5520675102665445,0.44793248973345545,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,6,85.28321961467356,2022-09-05 08:31:30.337792
34,2022-09-08,Scenery 1,Test 1,Windows,ABinBev,C2,EP211,EP211,Mexico,Mexico,Colima,Adversiting3,Image,0,2022-09-03 03:59:22,1b6eec0c-2faa-11ed-a9f1-d4619d14ead6,614.8033198718008,2,0.1840667242849825,0.8159332757150175,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.5,0.0,0.5,0.0,6,87.83822758481077,2022-09-03 04:09:36.803320
35,2022-09-08,Scenery 1,Test 1,Windows,ABinBev,C1,EP477,EP477,Mexico,Mexico,Yucatán,Adversiting6,Image,10,2022-09-06 10:22:20,1b6eec20-2faa-11ed-a9f1-d4619d14ead6,564.7983442735656,4,0.8244392039572419,0.1755607960427581,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0,26.349263222720733,2022-09-06 10:31:44.798344
36,2022-09-08,Scenery 1,Test 1,Linux,Winkle,C1,EP84,EP84,Mexico,Mexico,Durango,Adversiting1,Image,0,2022-09-07 05:59:23,1b6eec3e-2faa-11ed-a9f1-d4619d14ead6,880.5633811987536,0,0.9725503280086093,0.0274496719913907,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,1,108.63344805355315,2022-09-07 06:14:03.563381
37,2022-09-08,Scenery 1,Test 1,Linux,Winkle,C1,EP30,EP30,Mexico,Mexico,Tabasco,Adversiting2,Video,1,2022-09-08 09:12:11,1b6eec52-2faa-11ed-a9f1-d4619d14ead6,536.4238799269294,2,0.33427285411379193,0.6657271458862081,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6,45.53659604312059,2022-09-08 09:21:07.423880
38,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C1,EP258,EP258,Mexico,Mexico,Querétaro,Adversiting6,Video,9,2022-09-04 14:45:19,1b6eec70-2faa-11ed-a9f1-d4619d14ead6,557.3114088522822,7,0.8741916420165943,0.12580835798340573,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.5,3,90.01422237026131,2022-09-04 14:54:36.311409
39,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C2,EP197,EP197,Mexico,Mexico,Coahuila de Zaragoza,Adversiting6,Image,6,2022-09-02 17:34:53,1b6eec8e-2faa-11ed-a9f1-d4619d14ead6,567.4928106489069,0,0.11001995376212514,0.8899800462378749,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,8,91.07366963579699,2022-09-02 17:44:20.492811
40,2022-09-08,Scenery 1,Test 1,Windows,ABinBev,C1,EP479,EP479,Mexico,Mexico,Durango,Adversiting9,Image,6,2022-09-07 11:52:43,1b6eecac-2faa-11ed-a9f1-d4619d14ead6,589.414196404515,7,0.32787704658784234,0.6721229534121577,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,10,83.12476414986,2022-09-07 12:02:32.414196
41,2022-09-08,Scenery 1,Test 1,Linux,Winkle,C1,EP223,EP223,Mexico,Mexico,México,Adversiting4,Image,1,2022-09-04 16:21:42,1b6eecca-2faa-11ed-a9f1-d4619d14ead6,562.1999780634924,0,0.14934964804086337,0.8506503519591366,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,7,85.0048439322513,2022-09-04 16:31:04.199978
42,2022-09-08,Scenery 1,Test 1,Windows,Winkle,C1,EP125,EP125,Mexico,Mexico,Chiapas,Adversiting2,Image,1,2022-09-03 12:55:13,1b6eecde-2faa-11ed-a9f1-d4619d14ead6,448.05040442009573,4,0.01768143297781677,0.9823185670221832,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,79.16549023278348,2022-09-03 13:02:41.050404
43,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C1,EP353,EP353,Mexico,Mexico,Colima,Adversiting3,Image,0,2022-09-03 10:46:20,1b6eecfc-2faa-11ed-a9f1-d4619d14ead6,788.562672065288,8,0.2649008722811489,0.7350991277188511,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,10,111.92993750158308,2022-09-03 10:59:28.562672
44,2022-09-08,Scenery 1,Test 1,Windows,Winkle,C2,EP428,EP428,Mexico,Mexico,Yucatán,Adversiting8,Image,8,2022-09-07 16:45:05,1b6eed10-2faa-11ed-a9f1-d4619d14ead6,623.6317612114121,7,0.16693081597760828,0.8330691840223917,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.25,2,29.94341881656988,2022-09-07 16:55:28.631761
45,2022-09-08,Scenery 1,Test 1,Linux,Winkle,C2,EP19,EP19,Mexico,Mexico,Jalisco,Adversiting3,Video,8,2022-09-02 12:13:50,1b6eed2e-2faa-11ed-a9f1-d4619d14ead6,491.5986319661149,8,0.7617701463924517,0.23822985360754834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,10,95.64990288881398,2022-09-02 12:22:01.598632
46,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C2,EP411,EP411,Mexico,Mexico,Sonora,Adversiting8,Image,9,2022-09-01 01:16:31,1b6eed4c-2faa-11ed-a9f1-d4619d14ead6,425.827498304713,4,0.6484053341575559,0.35159466584244414,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.25,9,74.16915539834855,2022-09-01 01:23:36.827498
47,2022-09-08,Scenery 1,Test 1,Windows,ABinBev,C1,EP396,EP396,Mexico,Mexico,Distrito Federal,Adversiting1,Image,10,2022-09-01 09:52:39,1b6eed6a-2faa-11ed-a9f1-d4619d14ead6,545.7272412302855,7,0.08332004692015782,0.9166799530798422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8,93.78693241983672,2022-09-01 10:01:44.727241
48,2022-09-08,Scenery 1,Test 1,Windows,ABinBev,C1,EP198,EP198,Mexico,Mexico,Chiapas,Adversiting9,Video,9,2022-09-02 03:27:39,1b6eed7e-2faa-11ed-a9f1-d4619d14ead6,150.46155226473203,3,0.008437010108823473,0.9915629898911765,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,1.0,8,98.28660529077948,2022-09-02 03:30:09.461552
49,2022-09-08,Scenery 1,Test 1,Windows,Winkle,C1,EP278,EP278,Mexico,Mexico,Zacatecas,Adversiting3,Image,5,2022-09-02 00:24:07,1b6eed9c-2faa-11ed-a9f1-d4619d14ead6,689.8805786221571,2,0.7385312888505946,0.2614687111494054,0.25,0.0,0.0,0.25,0.25,0.25,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,2,28.47727554152144,2022-09-02 00:35:36.880579
50,2022-09-08,Scenery 1,Test 1,Linux,Winkle,C2,EP99,EP99,Mexico,Mexico,Aguascalientes,Adversiting9,Image,2,2022-09-07 23:24:05,1b6eedba-2faa-11ed-a9f1-d4619d14ead6,282.98296223202044,4,0.07256055072777179,0.9274394492722282,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,3,67.57909818420798,2022-09-07 23:28:47.982962
51,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C2,EP198,EP198,Mexico,Mexico,Yucatán,Adversiting3,Video,4,2022-09-07 10:58:49,1b6eedd8-2faa-11ed-a9f1-d4619d14ead6,44.653941235894514,8,0.9682864120289739,0.03171358797102608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,10,40.25249308206574,2022-09-07 10:59:33.653941
52,2022-09-08,Scenery 1,Test 1,Windows,Winkle,C2,EP156,EP156,Mexico,Mexico,Quintana Roo,Adversiting0,Video,7,2022-09-02 01:30:15,1b6eedec-2faa-11ed-a9f1-d4619d14ead6,485.2640557088917,0,0.4595091309949805,0.5404908690050195,0.2,0.0,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0,6,39.59444757420758,2022-09-02 01:38:20.264056
53,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C2,EP459,EP459,Mexico,Mexico,Yucatán,Adversiting1,Video,0,2022-09-03 05:49:05,1b6eee0a-2faa-11ed-a9f1-d4619d14ead6,445.4689723448589,10,0.9456332623599969,0.054366737640003104,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,5,63.88183198278954,2022-09-03 05:56:30.468972
54,2022-09-08,Scenery 1,Test 1,Windows,Winkle,C1,EP88,EP88,Mexico,Mexico,Chihuahua,Adversiting3,Image,3,2022-09-07 22:40:08,1b6eee28-2faa-11ed-a9f1-d4619d14ead6,590.5063315700306,6,0.2577829407311951,0.7422170592688049,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,1,78.41134885340286,2022-09-07 22:49:58.506332
55,2022-09-08,Scenery 1,Test 1,Linux,Winkle,C2,EP395,EP395,Mexico,Mexico,Querétaro,Adversiting2,Image,7,2022-09-04 05:56:30,1b6eee3c-2faa-11ed-a9f1-d4619d14ead6,438.1674499639499,10,0.8726837740030425,0.12731622599695747,0.25,0.0,0.25,0.0,0.25,0.25,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,9,61.89395864849273,2022-09-04 06:03:48.167450
56,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C2,EP4,EP4,Mexico,Mexico,Nuevo León,Adversiting8,Video,10,2022-09-02 17:48:17,1b6eee5a-2faa-11ed-a9f1-d4619d14ead6,303.8985788696212,5,0.39975893769347515,0.6002410623065249,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.5,0.0,0.0,0.0,0.5,0,143.58019196880957,2022-09-02 17:53:20.898579
57,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C1,EP329,EP329,Mexico,Mexico,Guanajuato,Adversiting2,Video,7,2022-09-01 21:46:38,1b6eee78-2faa-11ed-a9f1-d4619d14ead6,329.72178265079214,3,0.9756402461256889,0.024359753874311108,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,4,59.493269327406736,2022-09-01 21:52:07.721783
58,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C1,EP430,EP430,Mexico,Mexico,Tlaxcala,Adversiting5,Image,9,2022-09-07 10:33:24,1b6eee8c-2faa-11ed-a9f1-d4619d14ead6,170.66050700146963,2,0.4396136970108169,0.5603863029891831,0.2,0.2,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.5,0.5,0.0,4,80.23426286505462,2022-09-07 10:36:14.660507
59,2022-09-08,Scenery 1,Test 1,Windows,Winkle,C1,EP416,EP416,Mexico,Mexico,Nayarit,Adversiting2,Image,0,2022-09-04 12:01:46,1b6eeeaa-2faa-11ed-a9f1-d4619d14ead6,280.03470857864914,5,0.8797757293537423,0.12022427064625774,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0,20.356631672006962,2022-09-04 12:06:26.034709
60,2022-09-08,Scenery 1,Test 1,Linux,ABinBev,C1,EP154,EP154,Mexico,Mexico,Durango,Adversiting9,Video,8,2022-09-06 07:34:19,1b6eeec8-2faa-11ed-a9f1-d4619d14ead6,573.1022465672834,5,0.23876463608478915,0.7612353639152108,0.25,0.0,0.25,0.25,0.25,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,8,93.65354564049562,2022-09-06 07:43:52.102247
